0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.544994780317352712e-01,-6.594384129581895431e-34,6.245024294875893833e-01
5.545029308260680523e-01,-6.003759004641334340e-07,6.244703646681871723e-01
5.544515822495338364e-01,-1.608679221845924031e-06,6.243433821787828242e-01
5.543451774360859119e-01,-3.788178648656603897e-06,6.241217670291979713e-01
5.541833993779924361e-01,-5.624859463766212605e-06,6.238054751664316999e-01
5.539678113402324300e-01,-5.517433236985882578e-06,6.233935695588870285e-01
5.536883444194619086e-01,-1.387239341490466293e-06,6.228615233766952031e-01
5.533372865707130162e-01,8.252246301451000664e-06,6.221924803772591606e-01
5.529467438168169657e-01,2.336612793614641082e-05,6.214429469320553734e-01
5.525388758857288085e-01,4.638567464729356684e-05,6.206412061437454053e-01
5.521241982276045013e-01,7.814463181364341197e-05,6.198028761237681650e-01
5.517056809691470720e-01,1.192802196315939818e-04,6.189344959504061716e-01
5.512837277878203102e-01,1.693905616107950897e-04,6.180407254207060941e-01
5.508583965212406897e-01,2.287104338065082637e-04,6.171262776863285504e-01
5.504304626320243310e-01,2.974590991889246240e-04,6.161943844935234837e-01
5.499984704413704018e-01,3.754415120808129330e-04,6.152473696873481668e-01
5.495609281498045062e-01,4.624109405200120364e-04,6.142870696234387085e-01
5.491170549149623215e-01,5.590036519144659603e-04,6.133141777880610768e-01
5.486652581363128389e-01,6.654394999537879872e-04,6.123289929507254037e-01
5.482043746341185297e-01,7.820887509705654744e-04,6.113336855093310929e-01
5.477347646635545297e-01,9.092683521396273220e-04,6.103304356202265968e-01
5.472566920267635249e-01,1.047496952877566322e-03,6.093212537908541115e-01
5.467686506166045124e-01,1.196490854127225901e-03,6.083062135149134297e-01
5.462700622214473611e-01,1.356237170552791011e-03,6.072847931729606907e-01
5.457600425552916468e-01,1.527778250439042369e-03,6.062573696579698357e-01
5.452386835000072596e-01,1.710512931143556544e-03,6.052263852233420449e-01
5.447072097915479638e-01,1.904471641623608656e-03,6.041923311528809570e-01
5.441652823370488612e-01,2.109424039047380715e-03,6.031560657598639130e-01
5.436121088021329539e-01,2.325414960058560469e-03,6.021179672385673642e-01
5.430461836666637954e-01,2.552796032078858204e-03,6.010772983093102262e-01
5.424687159557468608e-01,2.792012229091300150e-03,6.000346034177633792e-01
5.418789520073682420e-01,3.043023996232427451e-03,5.989911066181210497e-01
5.412763818441540531e-01,3.306018613925822049e-03,5.979467098344738440e-01
5.406616716151323443e-01,3.580896547105025859e-03,5.969013596403610622e-01
5.400332982989118902e-01,3.868043526086949006e-03,5.958551737215219690e-01
5.393910318199801601e-01,4.168037003315074214e-03,5.948083412717954932e-01
5.387344785130282476e-01,4.481159763184114180e-03,5.937609877111433843e-01
5.380623932606555249e-01,4.807971749435660525e-03,5.927109188226905578e-01
5.373737588084342987e-01,5.148724301927379288e-03,5.916585832292309277e-01
5.366698040986869200e-01,5.502587328479156825e-03,5.906066655984778535e-01
5.359525168378245219e-01,5.869563592989205866e-03,5.895568446936647611e-01
5.352230871343417462e-01,6.249698738235271236e-03,5.885088991172018336e-01
5.344801955060854981e-01,6.642682857017431428e-03,5.874614082996307829e-01
5.337217826545977983e-01,7.049154185620375157e-03,5.864134266303260290e-01
5.329491077900061491e-01,7.469511089043159857e-03,5.853653785038920310e-01
5.321607902517804245e-01,7.903939584184204933e-03,5.843167293586627453e-01
5.313584325339935077e-01,8.352434715282186506e-03,5.832702058916429122e-01
5.305425573269098027e-01,8.814445896134922090e-03,5.822264933802672182e-01
5.297117929461445662e-01,9.289734010270750408e-03,5.811832429126809751e-01
5.288663992594968555e-01,9.778076834508547463e-03,5.801408052681726879e-01
5.280041647741380295e-01,1.027913366133143859e-02,5.790982168091854954e-01
5.271264142824687582e-01,1.079254947298528486e-02,5.780560999463871807e-01
5.262322239319909833e-01,1.131862464222069611e-02,5.770152404988009298e-01
5.253211002246834793e-01,1.185724575380545966e-02,5.759748251724091661e-01
5.243930520417535712e-01,1.240882686755894436e-02,5.749343611654545994e-01
5.234477414684624019e-01,1.297416273535470684e-02,5.738951145881748817e-01
5.224862182261292842e-01,1.355327043793993526e-02,5.728574827824786109e-01
5.215079975016249092e-01,1.414733240746734663e-02,5.718195033743478373e-01
5.205115517316529772e-01,1.475665993612876661e-02,5.707802407489034335e-01
5.194949873613232683e-01,1.538202611427686925e-02,5.697391737847757875e-01
5.184585708419066075e-01,1.602433601085885562e-02,5.686964626446695537e-01
5.174033100921150430e-01,1.668379429751245396e-02,5.676533486338584122e-01
5.163285419592553716e-01,1.736049600552523955e-02,5.666093419315074708e-01
5.152334146510197943e-01,1.805502145408892367e-02,5.655630585188418102e-01
5.141191071069488583e-01,1.876668942153278744e-02,5.645171362328447184e-01
5.129879710296013640e-01,1.949545118652839040e-02,5.634730486992827192e-01
5.118380661224403161e-01,2.024255617194375273e-02,5.624279978402912938e-01
5.106675458693229475e-01,2.100775536010544842e-02,5.613805286590445309e-01
5.094749774042799384e-01,2.179055896634662579e-02,5.603318116668627447e-01
5.082589213394135275e-01,2.259112591876533474e-02,5.592814371955222574e-01
5.070189324638790795e-01,2.340952459663048213e-02,5.582282334502282062e-01
5.057555844984712445e-01,2.424496012964681702e-02,5.571731801872857881e-01
5.044676831813118545e-01,2.509895019058631591e-02,5.561167356503546877e-01
5.031545192625866969e-01,2.597096482515216451e-02,5.550605773070165228e-01
5.018161949192808668e-01,2.686148025775369000e-02,5.540051809867738708e-01
5.004546798029506638e-01,2.777219385288664036e-02,5.529535215873250253e-01
4.990717905788898401e-01,2.870300774912902878e-02,5.519058687970530563e-01
4.976691238743390922e-01,2.965323414945383179e-02,5.508628469859788712e-01
4.962443682181230664e-01,3.062457917399390855e-02,5.498228620183557291e-01
4.947979682864481199e-01,3.161721825987596352e-02,5.487867408702442606e-01
4.933316111401563342e-01,3.263050035979447178e-02,5.477556404486421116e-01
4.918405606372524552e-01,3.366509550985728044e-02,5.467239045992080548e-01
4.903211776901255647e-01,3.472048778532128149e-02,5.456924524867812210e-01
4.888141627876594897e-01,3.577881698113116044e-02,5.446939504996923809e-01
4.873082933339012990e-01,3.684509047242545687e-02,5.437089430961218328e-01
4.857893731203927756e-01,3.791956635637834527e-02,5.427251606445157028e-01
4.842506159746925443e-01,3.900357891063353788e-02,5.417410929870991598e-01
4.826861611098779981e-01,4.009862144512122556e-02,5.407526754116802614e-01
4.811295550392959974e-01,4.118955070021480119e-02,5.397862958376784537e-01
4.795712725934753728e-01,4.228195719917532402e-02,5.388274752628661179e-01
4.780017720302380257e-01,4.337981865006169946e-02,5.378686538964938535e-01
4.764117188636949884e-01,4.448666099698197346e-02,5.369036994742564239e-01
4.748138238437584757e-01,4.559411062826718153e-02,5.359452718784933900e-01
4.732036992279000653e-01,4.670943484167149051e-02,5.349879347952792852e-01
4.715875413393546545e-01,4.783017160099530679e-02,5.340382304644970546e-01
4.699542777851505870e-01,4.896233532935640592e-02,5.330854986510170646e-01
4.683649584849968739e-01,5.007507000000327446e-02,5.321770154660434571e-01
4.667957413696247615e-01,5.118252613355751823e-02,5.312850161352477008e-01
4.652374744958220343e-01,5.228789055148101717e-02,5.304057374239001810e-01
4.636890885340018142e-01,5.338958411487139399e-02,5.295415290275462539e-01
4.621537300279405236e-01,5.449068860842783135e-02,5.286936318154281667e-01
4.606305684361909347e-01,5.559275031243043202e-02,5.278615366010046550e-01
4.591503994925028587e-01,5.668046504890417864e-02,5.270658077145802256e-01
4.577001027803169197e-01,5.775757849788925452e-02,5.262905769852734839e-01
4.562681086143055009e-01,5.882526062339730327e-02,5.255306230749606788e-01
4.548476369227629212e-01,5.988633081294297833e-02,5.247801680624956111e-01
4.534927734323654924e-01,6.091006653602851206e-02,5.240735006842721644e-01
4.521783521007269324e-01,6.190569658296249389e-02,5.233854786225816680e-01
4.508886497160152773e-01,6.287900572326989013e-02,5.227053057581574347e-01
4.496097128615290650e-01,6.383130270015754948e-02,5.220281736878865653e-01
4.483369502436272414e-01,6.476682555233989613e-02,5.213522364928855346e-01
4.470733734282393290e-01,6.568837491824250363e-02,5.206801678147378043e-01
4.458245017965648538e-01,6.659213239331010503e-02,5.200168044410687918e-01
4.445872233634003967e-01,6.748106845233760309e-02,5.193601480470473319e-01
4.433836729773407148e-01,6.834160552883221385e-02,5.187256425060076115e-01
4.422034486557850919e-01,6.918047621863156194e-02,5.181030895173506234e-01
4.410347098481668948e-01,7.000265098986784007e-02,5.174888976107545613e-01
4.398805112930913586e-01,7.080860740679359444e-02,5.168872370810229100e-01
4.387539565474806169e-01,7.159527916142661985e-02,5.163060532728233065e-01
4.376446235894444481e-01,7.236692611154489641e-02,5.157387802389330478e-01
4.365577130974385711e-01,7.312119325251624502e-02,5.151871635282868622e-01
4.354845661884689800e-01,7.386505673232449110e-02,5.146439461222075407e-01
4.344780521224166359e-01,7.456909163015652819e-02,5.141377123041011021e-01
4.335141999780349753e-01,7.524318791091498537e-02,5.136503479718098619e-01
4.325731440777096370e-01,7.589300918749311564e-02,5.131683478722783853e-01
4.316456396938453399e-01,7.652590543390132283e-02,5.126864860134500157e-01
4.307264655064849679e-01,7.714695045049335675e-02,5.122062114550570699e-01
4.298136094080430292e-01,7.776031794870350011e-02,5.117283770828642275e-01
4.289037818168456306e-01,7.836890061708381983e-02,5.112541116224370574e-01
4.280346001421594382e-01,7.895515762323031261e-02,5.108019246412318637e-01
4.271867247508926990e-01,7.952774965248893269e-02,5.103559965898691875e-01
4.263921462101164517e-01,8.007409685234254115e-02,5.099784131444766722e-01
4.256457361914130488e-01,8.059343048416582611e-02,5.096886155399891205e-01
4.249492837080360297e-01,8.107081600998480853e-02,5.094771448133532665e-01
4.242964306683961739e-01,8.152217281092773160e-02,5.093398384183405181e-01
4.236775771435555837e-01,8.194973933054214288e-02,5.092657715984355571e-01
4.230855196263832441e-01,8.235457498386457298e-02,5.092463013956499696e-01
4.225170382573958383e-01,8.273965998516985554e-02,5.092736809808100507e-01
